Filename,255_Pixel_Ratio,Percentage,Saved
M2007079.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.197619,19.76,Yes
M2007080.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007083.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.410722,41.07,No
M2007084.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007085.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.319268,31.93,No
M2007086.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.184622,18.46,Yes
M2007087.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007088.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.270272,27.03,Yes
M2007089.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007090.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007091.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007092.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007093.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007094.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007095.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.398812,39.88,No
M2007096.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.408450,40.85,No
M2007097.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007098.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.410304,41.03,No
M2007099.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.228661,22.87,Yes
M2007100.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007101.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007102.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007103.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007104.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.408662,40.87,No
M2007105.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.221118,22.11,Yes
M2007106.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007107.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.313471,31.35,No
M2007108.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007109.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007110.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007111.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.001539,0.15,Yes
M2007112.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007113.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007114.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.002992,0.30,Yes
M2007115.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007116.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007117.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.405815,40.58,No
M2007118.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.404110,40.41,No
M2007119.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007120.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.008145,0.81,Yes
M2007121.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.392635,39.26,No
M2007122.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007123.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007124.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007125.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007126.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.146951,14.70,Yes
M2007127.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007128.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007129.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007130.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.335046,33.50,No
M2007131.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007132.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007133.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.002676,0.27,Yes
M2007134.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412566,41.26,No
M2007135.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007136.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.411481,41.15,No
M2007137.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.309263,30.93,No
M2007138.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007139.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.309646,30.96,No
M2007140.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.281319,28.13,Yes
M2007141.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007142.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007143.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007144.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007145.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007146.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.385266,38.53,No
M2007147.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007148.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007149.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.027828,2.78,Yes
M2007150.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.264009,26.40,Yes
M2007151.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007152.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.364367,36.44,No
M2007153.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.163305,16.33,Yes
M2007154.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007155.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.324400,32.44,No
M2007156.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.352578,35.26,No
M2007157.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007158.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.301312,30.13,No
M2007159.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007160.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007161.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.151649,15.16,Yes
M2007162.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007163.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007164.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.370512,37.05,No
M2007165.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.023139,2.31,Yes
M2007166.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.337933,33.79,No
M2007167.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007168.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.208301,20.83,Yes
M2007169.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.263935,26.39,Yes
M2007170.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007171.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.145004,14.50,Yes
M2007172.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.170128,17.01,Yes
M2007173.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007174.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.227473,22.75,Yes
M2007175.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.157996,15.80,Yes
M2007176.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007177.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.096222,9.62,Yes
M2007178.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.119746,11.97,Yes
M2007179.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007180.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007181.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.044782,4.48,Yes
M2007182.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.406293,40.63,No
M2007183.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007184.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.294861,29.49,Yes
M2007185.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.410590,41.06,No
M2007186.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007187.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.201842,20.18,Yes
M2007188.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.151319,15.13,Yes
M2007189.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007190.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.250962,25.10,Yes
M2007191.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.060094,6.01,Yes
M2007192.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007193.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.280351,28.04,Yes
M2007194.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007195.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007196.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.220894,22.09,Yes
M2007197.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007198.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007199.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.409563,40.96,No
M2007200.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.398358,39.84,No
M2007201.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.337232,33.72,No
M2007202.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007203.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.023743,2.37,Yes
M2007204.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.356279,35.63,No
M2007205.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007206.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.315573,31.56,No
M2007207.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.304431,30.44,No
M2007208.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007209.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.337457,33.75,No
M2007210.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.162224,16.22,Yes
M2007211.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007212.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.086646,8.66,Yes
M2007213.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007214.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007215.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007216.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.027286,2.73,Yes
M2007217.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007218.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007219.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007220.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.263881,26.39,Yes
M2007221.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007222.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.038455,3.85,Yes
M2007223.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.180678,18.07,Yes
M2007224.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007225.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.269039,26.90,Yes
M2007226.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.388630,38.86,No
M2007227.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007228.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.300275,30.03,No
M2007229.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007230.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007231.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.384137,38.41,No
M2007232.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007233.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007234.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412526,41.25,No
M2007235.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.303959,30.40,No
M2007236.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.364614,36.46,No
M2007237.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007238.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007239.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.178274,17.83,Yes
M2007240.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007241.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.358987,35.90,No
M2007242.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.223952,22.40,Yes
M2007243.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007244.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007245.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.143145,14.31,Yes
M2007246.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007247.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.407175,40.72,No
M2007248.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.028054,2.81,Yes
M2007249.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007250.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.377875,37.79,No
M2007251.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.170441,17.04,Yes
M2007252.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007253.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007254.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.289182,28.92,Yes
M2007255.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.322529,32.25,No
M2007256.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007257.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007258.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.213556,21.36,Yes
M2007259.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007260.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.003246,0.32,Yes
M2007261.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.152625,15.26,Yes
M2007262.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007263.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.005243,0.52,Yes
M2007264.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.095986,9.60,Yes
M2007265.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007266.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.149478,14.95,Yes
M2007270.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007271.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.343910,34.39,No
M2007272.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007273.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.198714,19.87,Yes
M2007274.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.304797,30.48,No
M2007275.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007276.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.274246,27.42,Yes
M2007277.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.173582,17.36,Yes
M2007278.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007279.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007280.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.149084,14.91,Yes
M2007281.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007282.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.078908,7.89,Yes
M2007283.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007284.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007285.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.343554,34.36,No
M2007286.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.150510,15.05,Yes
M2007287.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.404557,40.46,No
M2007288.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007289.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.404397,40.44,No
M2007290.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.383093,38.31,No
M2007291.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007292.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.088638,8.86,Yes
M2007293.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.103013,10.30,Yes
M2007294.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007295.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.006498,0.65,Yes
M2007296.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007297.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007298.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.134377,13.44,Yes
M2007299.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.400508,40.05,No
M2007300.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007301.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.207937,20.79,Yes
M2007302.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007303.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007304.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007305.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.149485,14.95,Yes
M2007306.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007307.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007308.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.377537,37.75,No
M2007309.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007310.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007311.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007312.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007313.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007314.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.130455,13.05,Yes
M2007315.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.411845,41.18,No
M2007316.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007317.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.334030,33.40,No
M2007318.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.163530,16.35,Yes
M2007319.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007321.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.410995,41.10,No
M2007322.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007323.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007324.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.337938,33.79,No
M2007325.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007326.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007327.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007328.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.409569,40.96,No
M2007329.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007330.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2007331.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.241450,24.14,Yes
